url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Krell-Precision-Yangzhou-Co-Ltd-/1X0AO6PT,Manufacturer,"Yangzhou, Jiangsu, Chinese Mainland",2004.0,"Baby Care & Nursery, Consumer Electronics, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","Chinese Mainland, Japan, North America, Scandinavia, Southeast Asia, Western Europe",201 - 500,,,Mr Eiji Huang,Marketing Manager,"No.28 Xingyang Road, Economic Development Zone, Yangzhou City, Jiangsu, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Jiali-Optoelectronic-Co-Ltd/1X04ABAT,"Exporter, Manufacturer","Ningbo, Zhejiang, Chinese Mainland",2001.0,"Consumer Electronics, Environmental Protection, Lights, Optical Equipment, Stationery","Eastern Europe, Western Europe ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 - ISO 9001 -",,,,Mr Danil Zhao,Sales Manager,"No.36 Shunke Road, Yuyao City, Ningbo, Zhejiang Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Gokomir-Tech-Co-Ltd/1S00OXPR2,,Chinese Mainland,,"Beauty Supplies, Consumer Electronics, Health Care & Medical Supplies, Personal Care",,,,,Mr Xiaobin Hu,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Heshunyuan-Industrial-Co-Ltd-/1X09YGTV,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2016.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Jewellery & Watch","Australasia, Central & South America, Hong Kong, Japan, Korea, Middle East, North America",201 - 500,"US$ 500,000 - 999,999",HSY / OEM ODM OEM Certificate Name Issued By Certificate Type Valid Date QUALITY MANAGMENT SYSTEM CIRTIFICATE - - - View details Factory & Facility Research & Development Quality Control,Ms Daniela Mo,International Trade Manager,"Room 1816, Youcheng Building, No.567 Minzhi Road, Longhua, Shenzhen City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Autostar-Electronics-Co-Ltd-/1X07T34N,Manufacturer,"Xiamen, Fujian, Chinese Mainland",2006.0,"Automobile & Transport, Automobile Electronics, Automobile Security & Safety","Australasia, Central & South America, Eastern Europe, Korea, North America, Taiwan, Western Europe",201 - 500,"US$ 250,000 - 499,999",AUTOSTAR Certificate Name Issued By Certificate Type Valid Date IATF16949 BV - - EMARK VCA - - CE BACL - - ISO14001:2015 CNAS - - ISO45001:2018 CNAS - - Show More View details Factory & Facility Research & Development Quality Control patent-1 patent-ultrasonic sensor patent-electric brake patent-electric brake,Ms Rebecca Wu,sales manager,"No. 190, Siming Park, Tong'an Industrial District, Fujian, Xiamen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHUHAI-ECARE-ELECTRONIC-TECHNOLOGY-CO-LTD/1X09FEVZ,"Exporter, Manufacturer","Zhuhai, Guangdong, Chinese Mainland",2014.0,"Consumer Electronics, Eyewear & Accessories, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","Australasia, Eastern Europe, North America, Scandinavia, Southeast Asia, Western Europe",201 - 500,"US$ 5,000,000 - 9,999,999",Ecare Certificate Name Issued By Certificate Type Valid Date IC113 CE CERTIFICATE TUV - (N/A) - 28 Aug 2025 BSCI BSCI - (N/A) - 15 Oct 2022 ISO9001 ISO - (N/A) - 30 Nov 2027 IC113 FCC CERTIFICATE TUV - (N/A) - 31 May 2030 IC117 CE CERTIFICATE TUV - (N/A) - 23 Nov 2028 Alibaba Golden Plus Supplier SEDEX Team,Miss Emily Cheng,Sales Manager,"No.3-1 Building, S & T Park, No.8 Pingxi 7 Road, Nanping, Zhuhai City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ATR-Manufacturing-Ltd/1X04OIG2,Manufacturer,Hong Kong,1985.0,"Engineering, Health Care & Medical Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Professional Services",Worldwide,26 - 50 ODM OEM,,,Ms Devan Yu,Marketing & Sales Manager,"2/F, 28 Hung To Road, Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CCL-Electronics-Ltd/1X0AH927,Manufacturer,Hong Kong,2017.0,"Consumer Electronics, Homeware & Lifestyle Essentials, Internet of Things","Australasia, Eastern Europe, Japan, North America, Scandinavia, Western Europe, Worldwide",11 - 15,"US$ 10,000,000 - 49,999,999",,Mr Joey Yip,Sales Manager,"Unit 1-3, 9/F, Wang Lung Ind Bldg, 11 Lung Tak St, Tsuen Wan, New Territories, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/EDEN-ELECTRONIC-CO-LIMITED/1S00OHT3Y,"Exporter, Manufacturer","Guangzhou, Guangdong, Chinese Mainland",2017.0,Consumer Electronics,"Africa, Australasia, Central & South America, Eastern Europe, Korea, Middle East, North America, Southeast Asia, Western Europe",26 - 50,"US$ 100,000 - 249,999",EDEN Competitive OEM factory Supplier for Fortune 500 compa R&D capabilities OEM&ODM View details Factory & Facility Research & Development Quality Control,Ms Ban Han,manage,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ever-Success-China-Co-Ltd/1X005YZ7,"Exporter, Manufacturer",Hong Kong,1995.0,"Consumer Electronics, Gifts / Souvenirs, Home Appliances","Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",201 - 500,"US$ 10,000,000 - 49,999,999",ZEI ODM OEM Certificate Name Issued By Certificate Type Valid Date LVD CERT. - - - EMC CERT. - - - GS CERT. - - - RoHS CERT. - - - ETL CERT. - - - Show More View details Factory & Facility Research & Development Quality Control,Mr John Cui,Merchandiser,"Room 2020 Fortune Commercial Building 362 Sha Tsui Road Tsuen Wan, New Territories, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hoyo-Technology-HK-Industrial-Co-Ltd-/1X0AHA24,Manufacturer,Hong Kong,,"Automobile Electronics, Consumer Electronics, Gifts, Toys & Sports Supplies, Home Appliances, Home Products, Lights & Constructions, Telecommunication",,,,,Mr - Du,,"Room 907, Wing Tuck Commercial Centre, 177-183 Wing Lok Street, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MCY-Technology-International-Limited/1X09IIKY,"Exporter, Manufacturer",Hong Kong,2012.0,"Automobile & Transport, Automobile Electronics, Automobile Parts & Accessories, Automobile Security & Safety, Consumer Electronics, Internet of Things",Worldwide,101 - 200,"US$ 50,000,000 - 99,999,999",MCY ODM OEM E-side Mirror Fleet Management AI Algorithm Road Safety View details Factory & Facility Quality Control,Ms Cathy Zhang,Marketing Manager,"FLAT/RM 02 12/F Wanchai Commercial Center 194-204 Johnston Road Wanchai, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Missil-Home-Tech-Limited/1X00FQVZ,Manufacturer,Hong Kong,2006.0,"Consumer Electronics, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Watches & Clocks","Japan, North America, Scandinavia, Western Europe",1 - 5,"US$ 250,000 - 499,999 View details Factory & Facility",,Mr Mr. Sam Li Li,Marketing Manager,"Unit 1502, 15/F, Podium Plaza, 5 Hanoi Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rising-Tech-Global-Limited/1X0ABJC3,Manufacturer,Hong Kong,,"Consumer Electronics, Environmental Protection, Food & Beverage Machinery, Gifts / Souvenirs, Home Appliances, Homeware & Lifestyle Essentials, Lights, Office Equipment, Packaging Machines, Parts, Electrical Electronic Supplies, Printing & Packaging Equipment, Stationery",,,,,Mr Angus Leung,,"Unit 707, 7/F., New Venture Centre, 18 Lam Tin Street, Kwai Chung, N.T., Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Videotech-Technology-Development-Co-Ltd/1X00EQVZ,"Exporter, Manufacturer",Hong Kong,2001.0,"Automobile & Transport, Automobile Electronics, Consumer Electronics, Internet of Things, Parts, Components & Electrical Supplies","Chinese Mainland, Eastern Europe, North America, Worldwide",101 - 200,"US$ 50,000,000 - 99,999,999",VIDEOTECH ODM OEM View details Factory & Facility Quality Control,Mr Han Hong,Chief Manager,"L-57, Peninsula Centre, 67 Mody Road, Tsim Sha Tsui, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yelitech-Electronics-Manufactory-Hong-Kong-Limited/1X00D1NA,Manufacturer,Hong Kong,1995.0,"Automobile & Transport, Automobile Electronics, Consumer Electronics",Worldwide,501 - 1000,"US$ 5,000,000 - 9,999,999","SONDA, SONDA LONGWOO View details Factory & Facility",Ms Ms. Maggie Yeung Yeung,Marketing,"Rm 1304, 13/F., Hang Seng Tsim Sha Tsui Building, No. 18 Carnarvon Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/A-OK-Lighting-Co-Limited/1X091OHJ,Manufacturer,Hong Kong,1998.0,"Environmental Protection, Lights, Sports Supplies","Eastern Europe, Japan, North America, Western Europe",101 - 200,"US$ 1,000,000 - 4,999,999 Certificate Name Issued By Certificate Type Valid Date CE, ROHS , UL - - - View details Factory & Facility",,Mr Glen Guo,Interanational Sales,"Rm 18D, 27/F, Ho King Commm Ctr, 2-16 Fa Yuen St,",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/AOK-Electronic-Limited/1X03S1X0,Manufacturer,Hong Kong,2004.0,"Consumer Electronics, Homeware & Lifestyle Essentials, Jewellery & Watch, Watches & Clocks","Central & South America, Eastern Europe, Western Europe",101 - 200,"US$ 1,000,000 - 4,999,999 ODM OEM View details Factory & Facility",,Mr Banden Peng &#x2F; Sammy Lam,Manager,"Room 1609-12A, Nan Fung Tower, 173 Des Voeux Rd. Central, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Au-One-Electrical-Co-Ltd/1X0047SN,Manufacturer,Hong Kong,1996.0,"Consumer Electronics, Home Appliances, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Parts, Electrical Electronic Supplies",Worldwide,201 - 500,,AuOne Certificate Name Issued By Certificate Type Valid Date GB/T 19001-2016 / ISO 9001:2015 - - - GB/T 24001-2016 / ISO 14001：2015 - - -,Miss Angel Yan,Marketing Representative,"Room 1201-1203, 12/F Summit Insurance Building 789-793 Nathan Road Mongkok, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bossing-Int-l-Co-Limited/1S00ODVP2,"Buying Office, Export Agent, Exporter",Hong Kong,2014.0,"Educational Toys, Game Tables, Stationery","Australasia, Central & South America, North America, Western Europe",26 - 50,"US$ 10,000,000 - 49,999,999","wecharm kids, Bossing kids View details Factory & Facility Research & Development Quality Control View All 3D paper puzzle Clothes Button Planet Light 3D Traffic Origami",Miss Carine Fung,Merchandising Manager,"Rm 5B, 5/F, Tower A, Hunghom Commercial Center, 39 Ma Tau Wai Road, HUNG HOM Kowloon",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CANDID-AUTO-CO-LIMITED/1S00OMP18,Manufacturer,Hong Kong,,"Automobile Electronics, Automobile Parts & Accessories, Automobile Security & Safety, Consumer Electronics",,,,Candid OEM ODM,Miss Chunxia Liu,Sales manager,"Bld. 1, Fucheng Ind. Park, No.82 Shilian Rd., Shiqi Town Panyu Dist, Guangzhou China",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Carry-On-Technical-Company-Limited/1X04UTJ2,"Buying Office, Exporter, Importer, Manufacturer",Hong Kong,1992.0,"Furniture & Parts, Home Appliances, Homeware & Lifestyle Essentials","Central & South America, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Scandinavia, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999 ODM OEM",,Mr Nathan Yee,General Manager,"Unit 06, 11/f, tower 1, Harbour Center, 1 Hok Cheung St, Hunghom, KowLoon, HongKong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Daily-Sun-Ltd/1X07HJIX,Manufacturer,Hong Kong,,"Automobile & Transport, Automobile Electronics, Motorcycle Parts & Accessories","Western Europe, Worldwide ODM OEM",,,,Mr Kenneth Chow,,"Room 1707, 17/F, Silvercord Tower 2, 30 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ELEMENTS-DYNAMICS-LIMITED/1S00OU3GL,Manufacturer,Hong Kong,,Consumer Electronics View details Factory & Facility Research & Development Quality Control,,,,,Ms Rika Tsang,Director of Sales & Marketing,"Unit 6673, 14/F., Wah Wai Ind. Bldg., 1-7 Wo Heung Street, Fo Tan, N.T., Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/EPOCH-TECHNOLOGY-LIMITED/1S00O99L0,,Hong Kong,,Consumer Electronics,,,,,Kaijia Liu,,"Unit 2508A 25/F, Bank of America Tower, Central HK",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Everfast-Rechargeables-Ltd/1X00D0KG,"Exporter, Manufacturer",Hong Kong,2004.0,"Automobile & Transport, Automobile Electronics, Consumer Electronics, Parts, Components & Electrical Supplies","Australasia, Eastern Europe, North America, Scandinavia, Western Europe",11 - 15,"US$ 5,000,000 - 9,999,999","EVERFAST / OEM brands ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 , BSCI - - -",Mr Larry Chen,Sales & Marketing Executive,"Unit B,13F,Success Indust. Building 17 Sheung Hei Street San Po Kong Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/First-Champion-Technology-Ltd/1X0095D8,"Distributor, Exporter, Wholesaler",Hong Kong,2005.0,"Automobile & Transport, Automobile Electronics, Automobile Parts & Accessories, Bags, Handbags & Accessories, Consumer Electronics, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies, Telecommunication","Australasia, Hong Kong, North America, Taiwan, Western Europe, Worldwide",6 - 10,"US$ 1,000,000 - 4,999,999",First Champion,Mr Eddie Sze,Director,"Office A, 29/F, YHC Tower, 1 Sheung Yuet Road, Kowloon Bay, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Free-Talker-HK-Development-Company-Limited/1X0A4U1H,"Buying Office, Exporter, Importer",Hong Kong,2016.0,"Consumer Electronics, Sports Supplies, Telecommunication","Australasia, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Middle East, North America, Southeast Asia, Western Europe",6 - 10,,Freetalker ODM OEM Certificate Name Issued By Certificate Type Valid Date FCC MRT - - View details Factory & Facility Research & Development Quality Control Appearance patent-RD866 New utility patent,Ms Bunny Lu,Sales Superivor,"Rm. C, 2/F, Kwong On Bank Mongkok Branch Building, 728-730 Nathan Road, Mongkok, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/G-D-Far-East-Limited/1X05VO6U,"Exporter, Manufacturer",Hong Kong,2000.0,"Consumer Electronics, Parts, Components & Electrical Supplies",Worldwide,101 - 200,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date CE CTS - (N/A) - 01 May 2021 Sedex Sedex - (N/A) - 28 Jul 2021 View details Factory & Facility Research & Development Quality Control 2017 IFA 20117 CES 2017 HKTDC Electronics Fair (Autumn) 2018 HKTDC Electronics Fair (Autumn) 2018 HKTDC Electronics Fair (Spring) 2019 CES 2019 HKTDC Electronics Fair (Autumn) 2019 HKTDC Electronics Fair (Spring)",,Mr David Zhou,General Manager,"11/F.,Capital Centre 151 Gloucester Road Wanchai Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Global-Mei-Chuang-Co-Limited/1X0A7BGN,Manufacturer,Hong Kong,2010.0,"Baby Toys, Consumer Electronics, Educational Toys, Gift Sets, Gifts, Toys & Sports Supplies, Home Appliances, Sports Supplies, Telecommunication",Worldwide,51 - 100,"US$ 5,000,000 - 9,999,999 Certificate Name Issued By Certificate Type Valid Date RED DIRECTIVE 2014/53/EU Bay Area Compliance Labs Corp. - - FCC Certificate PHOENIX TESTLAB GmbH - - IC PHOENIX TESTLAB GmbH - - View details Factory & Facility Research & Development Quality Control T38 patent T48 patent",,Ms Sally Gao,sales manager,"Flat/Rm A5, 9/F, Silvercorp International Tower, 707-713 Nathan Road, Mong Kok, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Goodwell-International-Hong-Kong-Company-Limited/1X06E1U3,Exporter,Hong Kong,1999.0,"Consumer Electronics, Environmental Protection, Furniture & Parts, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Lights, Stationery, Telecommunication","Hong Kong, Japan, Middle East, North America, Western Europe",51 - 100,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date china patent of electromagnetic levitation system - - - china patent of electromagnetic levitation system - - - china patent of electromagnetic levitation system - - - LVD certificate for electromagnetic levitation system - - - FCC certificate for electromagnetic levitation system - - - Show More View details Factory & Facility",,Mr Robert Wang,General Manager,Room 1405 14/F Lucky Centre 165-171 Wanchai Road Wanchai Hongkong,Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Goodwin-Technology-HK-Co-Ltd/1X07L36L,"Exporter, Manufacturer",Hong Kong,2008.0,"Automobile & Transport, Automobile Electronics, Automobile Parts & Accessories, Consumer Electronics, Telecommunication",Western Europe,101 - 200,"US$ 10,000,000 - 49,999,999 ODM OEM View details Factory & Facility",,Mr Peter Wu,Manager,"Room C1-D 6f, Wing Hing Industrial Building 14 Hing Yip Street, Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Goopple-Technology-HK-Co-Limited/1X08QCCO,"Exporter, Manufacturer",Hong Kong,2014.0,"Consumer Electronics, Jewellery & Watch, Sports Supplies, Watches & Clocks","Eastern Europe, Hong Kong, Middle East, Scandinavia, Southeast Asia, Western Europe",51 - 100,,,Ms Linda Wang,sales manager,FLAT/RM803 CHEVALIER HOUSE 45-51 CHATHAM ROAD SOUTH TSIM SHA TSUI,Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Grandway-Healthcare-Limited/1X03TB30,Manufacturer,Hong Kong,,"Consumer Electronics, Health Care & Medical Supplies, Health, Beauty and Baby Care, Personal Care, Scientific, Testing & Laboratory Equipments","North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",201 - 500 ODM OEM,,,Ms Carrie Leung,Sales Executive,"Room 1705, Kinox Centre, No.9 Hung To Road, Kwun Tong, Kowloon, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HIKING-ELECTRIC-APPLIANCE-CO-LIMITED/1X0AH9PK,,Hong Kong,,"Consumer Electronics, Home Appliances",,,,,STEVEN SUN,,"Unit 05, 9/F Bright Way Tower No 133, Mong Kok, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Infosmart-Group-Limited/1X00J4ZP,"Exporter, Manufacturer",Hong Kong,2002.0,"Furniture & Parts, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Industrial Machinery, Parts & Raw Materials, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials","Central & South America, Japan, North America, Western Europe ODM OEM",,,,Mr Michael Suen (HKIHF),Sales Director,"Rm 641D, Blk D, Wah Lok Industrial Center-Phase 2, 31-35 Shan Mei Street, FoTan, Shatin, Hong Kong",Hong Kong
